project,true_star,true_watcher,true_committer,true_community,true_pdp
14682269,0,0,2,2,FALSE
14682273,0,2,4,4,FALSE
14682278,0,0,8,8,FALSE
14682283,0,0,2,2,TRUE
14682301,0,0,2,2,FALSE
14682308,0,0,2,2,FALSE
14682310,0,1,6,6,FALSE
14682311,2,6,4,4,TRUE
14682316,0,0,4,4,TRUE
14682322,0,0,2,2,FALSE
14682323,0,0,2,2,TRUE
14682328,0,0,4,4,FALSE
14682335,0,0,2,2,FALSE
14682336,0,10,2,2,TRUE
14682337,0,3,2,2,TRUE
14682338,0,1,2,2,TRUE
14682341,1,2,2,2,TRUE
14682342,0,0,2,2,TRUE
14682346,0,12,2,2,FALSE
14682363,0,3,2,2,TRUE
14682367,0,0,2,2,TRUE
14682371,0,1,2,2,FALSE
14682375,21,0,2,2,TRUE
14682383,0,0,2,2,FALSE
14682385,0,0,0,0,FALSE
14682388,0,0,2,2,TRUE
14682391,0,0,2,2,TRUE
14682393,0,0,2,2,FALSE
14682395,0,0,2,2,FALSE
14682398,0,0,2,2,FALSE
14682399,1,0,2,2,TRUE
14682403,0,0,2,2,FALSE
14682409,0,0,2,2,TRUE
14682411,0,0,2,2,FALSE
14682413,0,0,6,6,FALSE
14682415,0,0,2,2,FALSE
14682417,0,0,2,2,TRUE
14682418,0,0,2,2,FALSE
14682419,0,0,2,2,FALSE
14682421,0,0,2,2,FALSE
14682425,0,0,2,2,FALSE
14682429,0,0,2,2,TRUE
14682433,15,12,4,4,FALSE
14682442,0,1,2,2,FALSE
14682444,0,0,0,0,TRUE
14682447,0,1,4,4,FALSE
14682452,0,0,2,2,FALSE
14682454,0,0,2,2,FALSE
14682455,0,0,2,2,FALSE
14682458,0,1,8,8,FALSE
14682463,1,1,0,0,TRUE
14682467,1,0,2,2,FALSE
14682474,0,0,2,2,TRUE
14682479,0,0,2,2,TRUE
14682480,0,0,4,4,FALSE
14682483,0,0,2,2,TRUE
14682485,0,1,2,2,FALSE
14682489,0,0,2,2,FALSE
14682492,0,0,2,2,TRUE
14682501,0,0,2,2,FALSE
14682504,5,0,2,2,TRUE
14682505,0,0,4,4,FALSE
14682519,0,0,2,2,FALSE
14682522,0,0,2,2,FALSE
14682527,0,0,2,2,FALSE
14682531,0,0,2,2,TRUE
14682533,0,0,2,2,FALSE
14682534,0,0,2,2,TRUE
14682535,0,0,2,2,FALSE
14682539,1,2,6,6,TRUE
14682540,0,1,2,2,TRUE
14682541,0,0,2,2,TRUE
14682542,0,0,2,2,FALSE
14682543,0,0,2,2,FALSE
14682550,0,0,2,2,FALSE
14682551,0,0,2,2,FALSE
14682552,0,0,2,2,FALSE
14682559,0,3,4,4,FALSE
14682560,0,0,2,2,FALSE
14682561,1,0,2,2,FALSE
14682566,3,3,2,2,TRUE
14682570,4,3,2,2,TRUE
14682572,0,0,2,2,FALSE
14682578,0,0,2,2,TRUE
14682584,0,0,2,2,FALSE
14682586,0,4,2,2,FALSE
14682588,3,3,2,2,FALSE
14682589,0,0,2,2,FALSE
14682602,0,3,2,2,TRUE
14682605,2,2,4,4,FALSE
14682606,0,0,2,2,FALSE
14682607,0,0,4,4,FALSE
14682612,0,0,2,2,FALSE
14682615,0,2,2,2,FALSE
14682621,0,0,2,2,FALSE
14682622,0,0,2,2,FALSE
14682624,0,0,4,4,TRUE
14682627,0,0,8,12,FALSE
14682630,0,0,2,2,TRUE
14682638,0,0,2,2,TRUE
14682639,0,0,2,2,TRUE
14682641,0,0,2,2,FALSE
14682643,0,0,2,2,TRUE
14682646,0,1,4,4,FALSE
14682647,0,0,2,2,TRUE
14682653,1,0,4,4,FALSE
14682655,0,0,2,2,FALSE
14682658,0,0,2,2,FALSE
14682663,0,0,2,2,TRUE
14682668,0,0,2,2,FALSE
14682669,0,1,2,2,TRUE
14682674,0,0,2,2,FALSE
14682675,0,0,2,2,FALSE
14682676,0,0,2,2,TRUE
14682684,0,0,2,2,TRUE
14682685,0,0,2,2,FALSE
14682688,0,0,4,4,TRUE
14682691,0,0,2,2,FALSE
14682692,0,0,2,2,FALSE
14682695,0,0,6,6,TRUE
14682696,0,2,0,0,FALSE
14682697,0,1,4,4,FALSE
14682699,0,0,2,2,FALSE
14682703,0,0,4,4,TRUE
14682704,0,0,2,2,FALSE
14682705,0,0,2,2,FALSE
14682707,0,0,2,2,FALSE
14682710,0,0,2,2,FALSE
14682718,0,1,2,2,FALSE
14682719,0,0,2,2,FALSE
14682720,0,1,2,2,FALSE
14682729,0,4,2,2,FALSE
14682740,8,5,4,4,TRUE
14682746,0,1,2,2,TRUE
14682747,0,0,2,2,TRUE
14682750,0,0,2,2,FALSE
14682751,0,0,2,2,FALSE
14682756,0,0,4,4,TRUE
14682757,0,0,0,0,FALSE
14682759,0,1,2,2,FALSE
14682760,6,0,4,4,TRUE
14682766,0,0,2,2,FALSE
14682770,0,0,2,2,FALSE
14682787,0,0,2,2,TRUE
14682794,4,5,2,2,TRUE
14682796,0,0,2,2,FALSE
14682797,2,0,8,8,TRUE
14682798,0,1,2,2,TRUE
14682810,5,10,4,4,TRUE
14682811,0,0,2,2,FALSE
14682813,0,0,2,2,FALSE
14682816,1,0,2,2,TRUE
14682818,0,0,2,2,FALSE
14682819,0,0,2,2,FALSE
14682820,1,0,4,4,TRUE
14682827,0,1,2,2,FALSE
14682830,0,0,6,6,FALSE
14682836,0,1,2,2,TRUE
14682841,0,0,2,2,TRUE
14682842,1,0,2,2,TRUE
14682844,0,0,2,2,FALSE
14682845,1,1,0,0,FALSE
14682847,0,0,4,4,FALSE
14682851,0,0,2,2,TRUE
14682855,0,0,2,2,TRUE
14682857,0,0,4,4,FALSE
14682860,0,0,2,2,FALSE
14682866,0,0,2,2,FALSE
14682869,6,4,2,2,TRUE
14682870,0,0,2,2,FALSE
14682878,0,0,4,4,FALSE
14682892,0,1,2,2,TRUE
14682898,0,0,4,4,FALSE
14682903,1,0,2,2,FALSE
14682904,0,0,2,2,TRUE
14682910,0,0,2,2,TRUE
14682919,0,6,2,2,TRUE
14682920,0,0,2,2,FALSE
14682921,0,0,2,2,TRUE
14682923,0,0,4,4,FALSE
14682924,0,1,2,2,FALSE
14682925,0,0,2,2,TRUE
14682928,18,13,2,2,FALSE
14682930,0,0,2,2,TRUE
14682932,0,1,2,2,FALSE
14682935,0,0,4,4,FALSE
14682938,0,0,2,2,TRUE
14682939,2,1,2,2,FALSE
14682941,0,0,2,2,FALSE
14682942,0,0,2,2,FALSE
14682947,0,0,2,2,FALSE
14682953,0,0,2,2,TRUE
14682959,0,0,4,4,FALSE
14682964,0,0,2,2,FALSE
14682972,2,1,6,6,FALSE
14682983,0,0,2,2,TRUE
14682986,0,0,6,6,FALSE
14682989,0,0,2,2,FALSE
14682994,1,0,4,4,TRUE
14683000,0,0,2,2,FALSE
14683004,0,0,6,6,FALSE
14683005,0,0,4,6,FALSE
14683007,0,1,2,2,FALSE
14683013,0,0,2,2,TRUE
14683016,0,0,2,2,FALSE
14683019,3,0,2,2,FALSE
14683021,0,0,2,2,FALSE
14683023,2,0,2,2,TRUE
14683027,0,0,2,2,FALSE
14683036,0,0,2,2,FALSE
14683039,1,0,6,6,TRUE
14683044,18,0,0,0,FALSE
14683068,0,0,2,2,FALSE
14683070,13,7,12,12,TRUE
14683082,0,4,2,2,TRUE
14683090,0,0,2,2,FALSE
14683096,0,1,4,4,FALSE
14683097,0,0,2,2,FALSE
14683100,0,0,4,4,TRUE
14683106,0,0,2,2,TRUE
14683107,0,43,2,2,FALSE
14683113,2,0,2,2,TRUE
14683116,0,1,2,2,FALSE
14683117,0,0,2,2,TRUE
14683119,0,0,2,2,TRUE
14683123,0,0,2,2,FALSE
14683129,0,1,2,2,FALSE
14683130,1,0,2,2,TRUE
14683131,0,1,2,2,FALSE
14683137,0,0,2,2,FALSE
14683138,0,0,2,2,FALSE
14683143,1,0,2,2,FALSE
14683146,3,2,2,2,TRUE
14683147,0,0,4,4,TRUE
14683148,0,0,0,0,TRUE
14683149,0,0,2,2,TRUE
14683150,0,0,2,2,TRUE
14683153,16,6,0,0,TRUE
14683157,0,2,6,6,TRUE
14683159,0,0,2,2,TRUE
14683162,0,2,0,0,FALSE
14683166,0,1,2,2,FALSE
14683168,0,0,2,2,FALSE
14683171,0,0,2,2,TRUE
14683173,0,0,2,2,FALSE
14683177,0,1,2,2,FALSE
14683178,0,0,2,2,FALSE
14683179,0,0,2,2,FALSE
14683182,0,0,2,2,FALSE
14683183,0,1,2,2,FALSE
14683188,0,0,4,4,TRUE
14683193,0,0,2,2,FALSE
14683201,2,0,2,2,TRUE
14683205,0,0,4,4,TRUE
14683206,0,0,2,2,TRUE
14683209,0,0,2,2,FALSE
14683215,0,0,2,2,FALSE
14683222,0,1,2,2,FALSE
14683226,0,0,2,2,FALSE
14683227,0,0,2,2,FALSE
14683228,0,0,2,2,FALSE
14683231,0,0,2,2,FALSE
14683234,0,0,2,2,FALSE
14683236,0,0,2,2,TRUE
14683237,0,0,2,2,FALSE
14683239,0,0,4,4,FALSE
14683240,0,0,2,2,FALSE
14683244,0,0,2,2,TRUE
14683245,0,0,4,4,TRUE
14683252,0,0,2,2,FALSE
14683254,0,0,2,2,FALSE
14683255,0,0,6,6,TRUE
14683267,0,0,2,2,TRUE
14683268,0,0,2,2,FALSE
14683271,6,1,2,2,TRUE
14683280,0,0,2,2,TRUE
14683282,0,1,2,2,TRUE
14683284,0,1,2,2,FALSE
14683286,1,0,6,6,FALSE
14683291,0,0,2,2,TRUE
14683298,0,0,2,2,FALSE
14683300,0,1,2,2,TRUE
14683308,0,0,2,2,TRUE
14683311,11,0,2,2,TRUE
14683312,22,0,2,2,TRUE
14683313,0,0,2,2,FALSE
14683316,0,1,2,2,TRUE
14683317,0,2,2,2,FALSE
14683319,0,2,2,2,FALSE
14683321,0,0,2,2,FALSE
14683325,0,0,14,14,FALSE
14683326,0,0,2,2,TRUE
14683329,0,1,0,0,FALSE
14683336,0,0,2,2,FALSE
14683337,0,0,4,4,TRUE
14683340,1,0,2,2,TRUE
14683347,0,0,2,2,TRUE
14683365,0,0,2,2,TRUE
14683368,7,5,0,0,TRUE
14683370,0,0,6,6,FALSE
14683375,0,0,2,2,FALSE
14683379,0,0,2,2,FALSE
14683380,0,0,2,2,FALSE
14683382,0,0,2,2,FALSE
14683383,0,2,2,2,TRUE
14683384,2,0,2,2,FALSE
14683392,26,23,2,2,TRUE
14683397,1,0,4,4,FALSE
14683398,1,0,2,2,FALSE
14683402,0,0,0,0,FALSE
14683407,0,0,2,2,FALSE
14683416,0,0,2,2,TRUE
14683417,0,1,2,2,FALSE
14683418,0,0,2,2,FALSE
14683421,0,0,2,2,FALSE
14683422,0,1,2,2,FALSE
14683426,1,1,6,6,TRUE
14683430,0,0,2,2,FALSE
14683436,0,0,2,2,FALSE
14683444,0,0,2,2,TRUE
14683445,0,1,2,2,FALSE
14683447,0,0,2,2,TRUE
14683449,0,0,8,8,FALSE
14683450,0,0,4,4,TRUE
14683453,0,0,2,2,TRUE
14683454,6,3,0,0,TRUE
14683456,0,0,2,2,FALSE
14683459,0,0,2,2,FALSE
14683462,3,0,2,2,TRUE
14683463,4,1,2,2,FALSE
14683465,0,0,2,2,FALSE
14683467,0,1,2,2,FALSE
14683470,12,0,2,2,TRUE
14683476,0,0,2,2,FALSE
14683477,1,1,2,2,FALSE
14683478,0,0,2,2,FALSE
14683479,0,0,6,6,FALSE
14683480,0,0,2,2,FALSE
14683481,0,0,2,2,FALSE
14683488,0,1,2,2,FALSE
14683489,0,0,2,2,FALSE
14683492,0,0,2,2,FALSE
14683493,0,0,4,4,FALSE
14683498,0,0,2,2,TRUE
14683500,0,0,2,2,TRUE
14683510,0,1,2,2,FALSE
14683511,1,0,2,2,TRUE
14683517,0,0,4,4,FALSE
14683519,0,84,2,2,FALSE
14683520,0,0,2,2,TRUE
14683521,5,0,2,2,TRUE
14683535,0,0,2,2,FALSE
14683536,0,2,4,4,TRUE
14683539,0,1,0,0,FALSE
14683546,0,0,2,2,FALSE
14683555,0,0,2,2,TRUE
14683556,0,0,2,2,TRUE
14683557,0,0,2,2,FALSE
14683562,0,0,2,2,FALSE
14683565,0,41,2,2,FALSE
14683569,0,0,2,2,FALSE
14683578,0,0,4,4,FALSE
14683579,3,1,4,4,FALSE
14683582,0,0,2,2,FALSE
14683583,2,1,4,4,TRUE
14683588,0,0,2,2,FALSE
14683595,0,1,2,2,FALSE
14683597,0,0,2,2,FALSE
14683599,0,0,2,2,FALSE
14683602,0,0,2,2,TRUE
14683607,0,0,2,2,FALSE
14683613,0,0,2,2,FALSE
14683614,0,1,2,2,TRUE
14683626,0,0,2,2,FALSE
14683633,1,2,0,0,FALSE
14683640,3,0,2,2,FALSE
14683646,0,0,2,2,FALSE
14683648,0,1,2,2,FALSE
14683652,1,0,2,2,TRUE
14683654,0,0,2,2,FALSE
14683658,0,0,2,2,FALSE
14683659,1,0,4,4,TRUE
14683660,0,0,2,2,FALSE
14683661,0,0,2,2,FALSE
14683662,2,1,0,0,FALSE
14683668,3,2,0,0,TRUE
14683673,1,0,2,2,FALSE
14683680,15,8,6,6,TRUE
14683687,0,0,2,2,FALSE
14683691,0,0,2,2,FALSE
14683699,0,0,4,4,FALSE
14683706,0,0,2,2,TRUE
14683710,0,0,2,2,FALSE
14683717,0,1,2,2,FALSE
14683718,0,0,6,6,FALSE
14683724,0,0,4,4,TRUE
14683736,0,0,2,2,TRUE
14683737,0,0,4,4,TRUE
14683738,0,0,2,2,TRUE
14683744,0,3,2,2,TRUE
14683746,11,0,2,2,FALSE
14683747,4,0,4,4,TRUE
14683750,0,0,2,2,FALSE
14683751,0,1,2,2,TRUE
14683752,0,1,2,2,FALSE
14683755,0,0,4,4,TRUE
14683756,0,0,2,2,FALSE
14683759,0,0,2,2,TRUE
14683761,0,0,2,2,FALSE
14683766,0,0,2,2,FALSE
14683769,0,7,2,2,FALSE
14683772,0,5,2,2,TRUE
14683776,4,0,4,4,TRUE
14683785,0,0,2,2,FALSE
14683789,0,0,2,2,FALSE
14683792,2,0,2,2,TRUE
14683793,0,0,4,4,FALSE
14683796,0,0,2,2,FALSE
14683797,0,0,2,2,FALSE
14683798,1,1,2,2,FALSE
14683800,2,0,2,2,TRUE
14683807,0,0,2,2,TRUE
14683813,0,0,2,2,FALSE
14683815,0,1,2,2,TRUE
14683816,0,0,6,6,FALSE
14683825,1,0,2,2,FALSE
14683828,0,0,8,8,FALSE
14683829,0,0,2,2,FALSE
14683830,0,0,2,2,TRUE
14683840,0,0,4,4,TRUE
14683841,0,0,2,2,FALSE
14683844,0,0,2,2,TRUE
14683847,0,2,2,2,TRUE
14683853,0,0,2,2,TRUE
14683854,0,1,2,2,TRUE
14683863,186,0,4,4,TRUE
14683866,2,1,6,6,FALSE
14683870,0,0,4,4,FALSE
14683879,1,0,2,2,FALSE
14683885,4,4,2,2,TRUE
14683886,1,0,2,2,TRUE
14683901,0,0,2,2,FALSE
14683902,1,1,2,2,TRUE
14683903,0,0,2,2,FALSE
14683906,0,0,2,2,TRUE
14683918,9,12,0,0,TRUE
14683922,0,0,2,2,TRUE
14683923,0,1,2,2,FALSE
14683929,2,0,2,2,FALSE
14683931,0,0,2,2,TRUE
14683933,0,0,2,2,TRUE
14683939,161,69,8,10,TRUE
14683940,0,0,2,2,TRUE
14683943,3,0,2,2,TRUE
14683944,0,0,2,2,TRUE
14683945,0,0,4,4,TRUE
14683950,0,1,2,2,FALSE
14683956,3,1,2,2,TRUE
14683964,0,0,2,2,FALSE
14683967,0,0,2,2,TRUE
14683971,0,0,2,2,TRUE
14683979,0,1,2,2,TRUE
14683981,2,0,2,2,FALSE
14683982,0,1,4,4,TRUE
14683985,0,0,2,2,FALSE
14683986,0,0,2,2,TRUE
14683995,0,0,2,2,FALSE
14683997,0,0,2,2,FALSE
14683998,0,0,4,4,FALSE
14684019,0,0,2,2,TRUE
14684021,0,0,2,2,FALSE
14684026,0,1,2,2,TRUE
14684027,24,14,2,2,FALSE
14684034,0,0,2,2,FALSE
14684036,0,0,2,2,FALSE
14684039,0,1,2,2,FALSE
14684048,0,0,2,2,TRUE
14684050,0,0,0,0,FALSE
14684053,0,1,2,2,TRUE
14684054,1,0,2,2,TRUE
14684058,0,0,2,2,FALSE
14684060,0,0,2,2,FALSE
14684062,0,0,2,2,FALSE
14684063,0,0,2,2,TRUE
14684065,0,0,2,2,FALSE
14684069,0,0,4,4,FALSE
14684071,0,0,2,2,TRUE
14684072,1,3,0,0,FALSE
14684079,0,0,2,2,FALSE
14684083,0,0,2,2,FALSE
14684087,10665,1,4,4,FALSE
14684101,0,0,2,2,FALSE
14684113,0,1,2,2,FALSE
14684117,0,0,2,2,FALSE
14684118,0,1,2,2,FALSE
14684120,0,0,2,2,TRUE
14684122,0,0,2,2,FALSE
14684125,5,0,2,2,FALSE
14684126,0,0,2,2,TRUE
14684131,0,0,2,2,FALSE
14684132,0,0,2,2,FALSE
14684143,0,0,2,2,TRUE
14684144,0,0,2,2,FALSE
14684146,0,0,2,2,FALSE
14684149,0,0,2,2,FALSE
14684156,0,0,2,2,TRUE
14684157,0,0,2,2,TRUE
14684160,0,0,2,2,TRUE
14684171,0,0,2,2,TRUE
14684181,0,1,2,2,FALSE
14684187,0,2,2,2,FALSE
14684190,0,1,4,4,FALSE
14684191,0,0,2,2,FALSE
14684192,0,0,2,2,TRUE
14684194,0,0,2,2,FALSE
14684198,3,2,0,0,FALSE
14684199,0,0,2,2,FALSE
14684200,0,0,2,2,FALSE
14684202,0,1,8,8,TRUE
14684212,0,0,2,2,TRUE
14684213,0,0,2,2,FALSE
14684215,0,0,2,2,FALSE
14684217,0,0,2,2,FALSE
14684220,0,0,2,2,FALSE
14684221,0,0,2,2,TRUE
14684222,39,6,2,2,FALSE
14684224,0,0,2,2,TRUE
14684228,11,10,0,0,FALSE
14684235,0,0,2,2,TRUE
14684236,0,3,2,2,TRUE
14684237,1,0,4,4,TRUE
14684238,0,0,2,2,FALSE
14684240,0,0,2,2,FALSE
14684241,0,0,2,2,FALSE
14684246,0,0,2,2,FALSE
14684253,0,0,6,6,TRUE
14684258,0,0,0,0,TRUE
14684259,1,5,2,2,TRUE
14684260,0,1,6,6,FALSE
14684262,0,0,2,2,FALSE
14684264,1,1,2,2,TRUE
14684266,0,0,2,2,TRUE
14684270,0,0,2,2,TRUE
14684273,0,2,4,4,TRUE
14684283,0,1,2,2,FALSE
14684290,0,0,2,2,FALSE
14684294,0,0,2,2,FALSE
14684298,0,0,2,2,FALSE
14684302,0,1,2,2,FALSE
14684305,0,0,2,2,TRUE
14684306,0,0,4,4,FALSE
14684307,0,1,2,2,TRUE
14684314,0,0,2,2,FALSE
14684317,0,0,2,2,TRUE
14684318,0,0,2,2,TRUE
14684320,1,0,4,4,FALSE
14684323,2,0,2,2,FALSE
14684326,0,1,2,2,TRUE
14684330,0,1,4,4,TRUE
14684331,0,1,2,2,TRUE
14684333,0,0,2,2,FALSE
14684336,0,0,2,2,FALSE
14684339,0,0,2,2,TRUE
14684341,0,0,2,2,TRUE
14684345,1,0,2,2,FALSE
14684354,0,1,2,2,FALSE
14684355,0,2,2,2,FALSE
14684357,0,0,2,2,FALSE
14684358,0,0,4,4,TRUE
14684360,0,0,2,2,FALSE
14684362,0,1,2,2,TRUE
14684367,0,0,2,2,TRUE
14684370,1,2,0,0,FALSE
14684371,0,1,2,2,FALSE
14684373,0,0,2,2,FALSE
14684379,0,0,2,2,TRUE
14684381,0,2,2,2,FALSE
14684384,0,1,2,2,FALSE
14684386,0,0,2,2,FALSE
14684388,0,0,8,8,TRUE
14684391,0,0,2,2,TRUE
14684394,0,0,0,0,TRUE
14684395,0,0,2,2,TRUE
14684396,0,0,4,4,FALSE
14684397,1,1,2,2,FALSE
14684402,0,0,2,2,TRUE
14684407,0,2,4,4,TRUE
14684412,0,2,2,2,FALSE
14684413,0,1,2,2,TRUE
14684414,0,0,2,2,FALSE
14684417,0,0,2,2,TRUE
14684435,2,2,2,2,TRUE
14684448,1,0,2,2,TRUE
14684451,0,0,2,2,FALSE
14684456,1,0,2,2,FALSE
14684457,0,0,0,0,FALSE
14684458,0,0,2,2,FALSE
14684459,0,0,2,2,FALSE
14684463,0,0,2,2,FALSE
14684470,0,0,0,0,FALSE
14684473,0,2,2,2,FALSE
14684474,23,0,2,2,TRUE
14684476,7,3,0,0,TRUE
14684478,0,0,2,2,FALSE
14684489,0,0,2,2,TRUE
14684490,0,1,2,2,FALSE
14684491,3,3,0,0,TRUE
14684494,0,1,2,2,FALSE
14684496,0,0,2,2,FALSE
14684497,0,1,2,2,FALSE
14684511,1,0,0,0,FALSE
14684513,0,0,2,2,TRUE
14684514,0,1,2,2,FALSE
14684516,0,0,4,4,TRUE
14684519,0,0,2,2,FALSE
14684521,0,3,2,2,FALSE
14684525,0,0,2,2,TRUE
14684528,0,0,4,4,FALSE
14684532,6,1,2,2,TRUE
14684536,0,0,2,2,TRUE
14684537,0,1,2,2,FALSE
14684539,0,0,2,2,FALSE
14684540,0,0,2,2,FALSE
14684544,0,0,6,6,FALSE
14684545,0,0,2,2,FALSE
14684548,0,0,2,2,TRUE
14684550,0,7,2,2,FALSE
14684551,0,0,2,2,FALSE
14684554,11,6,0,0,TRUE
14684557,0,0,2,2,TRUE
14684558,0,2,2,2,FALSE
14684561,0,0,2,2,FALSE
14684563,0,0,2,2,FALSE
14684567,3,1,2,2,TRUE
14684571,0,0,2,2,FALSE
14684578,0,0,2,2,FALSE
14684579,3,0,2,2,TRUE
14684581,0,0,2,2,TRUE
14684585,0,0,4,4,FALSE
14684593,0,0,2,2,FALSE
14684596,0,0,4,4,FALSE
14684598,0,0,2,2,TRUE
14684601,0,0,2,2,FALSE
14684610,0,0,2,2,FALSE
14684611,0,0,2,2,TRUE
14684614,0,0,2,2,TRUE
14684616,0,0,2,2,FALSE
14684623,1,3,2,2,TRUE
14684625,0,0,2,2,FALSE
14684628,0,1,2,2,TRUE
14684630,0,0,2,2,FALSE
14684635,0,0,2,2,FALSE
14684637,0,0,2,2,TRUE
14684640,0,0,2,2,FALSE
14684641,0,0,2,2,FALSE
14684648,0,0,2,2,TRUE
14684654,2,0,2,2,TRUE
14684656,0,0,2,2,TRUE
14684661,0,0,4,4,TRUE
14684672,0,1,4,4,FALSE
14684674,0,0,4,4,TRUE
14684676,0,2,2,2,TRUE
14684678,0,0,4,4,FALSE
14684679,2,0,2,2,FALSE
14684680,0,0,0,0,FALSE
14684689,0,1,2,2,TRUE
14684697,0,2,4,4,FALSE
14684698,0,0,2,2,FALSE
14684701,0,0,2,2,FALSE
14684702,1,0,2,2,FALSE
14684703,0,1,4,4,TRUE
14684708,1,0,2,2,TRUE
14684713,0,0,2,2,TRUE
14684717,0,0,2,2,TRUE
14684721,1,0,2,2,TRUE
14684724,0,1,4,4,FALSE
14684734,0,0,2,2,FALSE
14684735,0,0,2,2,TRUE
14684738,0,0,4,4,FALSE
14684752,0,0,2,2,FALSE
14684755,0,0,2,2,TRUE
14684762,0,0,2,2,TRUE
14684763,0,0,2,2,FALSE
14684768,0,0,2,2,FALSE
14684775,0,0,2,2,FALSE
14684776,0,0,2,2,TRUE
14684778,0,1,8,8,TRUE
14684783,0,0,2,2,FALSE
14684789,0,0,2,2,FALSE
14684790,5,2,0,0,FALSE
14684815,0,0,2,2,FALSE
14684816,1,1,0,0,FALSE
14684817,0,0,2,2,FALSE
14684819,0,0,2,2,FALSE
14684821,1,3,2,2,FALSE
14684822,0,0,2,2,TRUE
14684825,0,0,2,2,FALSE
14684828,0,0,2,2,FALSE
14684832,0,0,2,2,TRUE
14684836,442,0,2,2,TRUE
14684837,0,0,2,2,FALSE
14684840,0,0,2,2,TRUE
14684843,0,0,2,2,FALSE
14684844,0,0,2,2,FALSE
14684847,0,0,2,2,FALSE
14684876,10,10,4,4,TRUE
14684886,0,1,2,2,FALSE
14684889,0,0,2,2,FALSE
14684891,0,0,2,2,FALSE
14684892,0,0,2,2,FALSE
14684893,0,0,4,4,TRUE
14684900,0,0,2,2,TRUE
14684906,0,0,2,2,FALSE
14684909,0,0,2,2,TRUE
14684912,1,0,2,2,TRUE
14684920,0,0,2,2,FALSE
14684923,0,2,2,2,FALSE
14684925,0,0,2,2,FALSE
14684926,0,0,2,2,FALSE
14684944,0,0,2,2,FALSE
14684950,0,0,2,2,FALSE
14684951,0,0,2,2,FALSE
14684953,3,1,4,4,TRUE
14684956,0,0,2,2,FALSE
14684957,0,0,2,2,FALSE
14684958,0,0,4,4,FALSE
14684960,0,0,4,4,TRUE
14684961,1,0,0,0,TRUE
14684971,0,0,2,2,FALSE
14684974,10,0,4,4,TRUE
14684975,1,1,2,2,TRUE
14684976,0,0,2,2,TRUE
14684981,6,0,2,2,TRUE
14684987,0,0,2,2,TRUE
14684990,0,0,4,4,TRUE
14684998,0,0,2,2,FALSE
14684999,178,144,48,50,TRUE
14685003,0,0,2,2,TRUE
14685007,0,0,2,2,FALSE
14685010,0,1,2,2,FALSE
14685011,0,1,4,4,TRUE
14685012,0,0,2,2,FALSE
14685020,0,0,6,6,TRUE
14685021,9,0,2,2,TRUE
14685023,0,0,2,2,FALSE
14685025,0,0,2,2,FALSE
14685027,0,0,2,2,FALSE
14685039,0,0,2,2,FALSE
14685042,3,1,2,2,FALSE
14685050,0,0,2,2,FALSE
14685052,0,0,4,4,FALSE
14685053,0,0,2,2,FALSE
14685056,0,0,4,4,TRUE
14685060,0,1,2,2,FALSE
14685064,0,0,2,2,TRUE
14685065,0,0,2,2,TRUE
14685068,0,0,2,2,FALSE
14685073,0,0,2,2,FALSE
14685077,0,5,2,2,FALSE
14685079,0,0,2,2,FALSE
14685084,0,0,2,2,TRUE
14685085,0,0,2,2,FALSE
14685088,0,1,2,2,TRUE
14685090,0,0,2,2,TRUE
14685091,0,0,4,4,TRUE
14685099,0,0,2,2,FALSE
14685112,0,0,2,2,FALSE
14685115,0,0,2,2,TRUE
14685116,0,1,8,8,TRUE
14685117,0,0,2,2,TRUE
14685141,0,0,2,2,TRUE
14685150,2,0,0,0,TRUE
14685151,0,0,0,0,TRUE
14685182,2,3,0,0,TRUE
14685285,18,18,4,4,TRUE
14685288,0,0,0,0,FALSE
14685319,0,0,2,2,FALSE
14685320,0,0,2,2,FALSE
14685321,0,0,2,2,FALSE
14685327,0,1,2,2,FALSE
14685328,5,0,2,2,TRUE
14685333,0,0,2,2,FALSE
14685334,0,0,2,2,TRUE
14685338,0,0,2,2,FALSE
14685339,0,0,2,2,TRUE
14685344,0,0,4,4,FALSE
14685353,0,0,2,2,TRUE
14685355,0,1,2,2,TRUE
14685359,0,0,2,2,TRUE
14685361,0,0,2,2,TRUE
14685363,0,0,2,2,TRUE
14685364,10,7,0,0,TRUE
14685367,2,0,2,2,TRUE
14685372,0,1,2,2,TRUE
14685378,2,1,4,4,TRUE
14685384,0,3,2,2,FALSE
14685385,0,0,2,2,FALSE
14685389,31,12,6,6,TRUE
14685393,1,0,2,2,TRUE
14685395,6,0,2,2,TRUE
14685397,0,0,2,2,FALSE
14685400,1,0,2,2,TRUE
14685401,0,0,0,0,TRUE
14685403,0,0,2,2,FALSE
14685409,3,2,0,0,FALSE
14685413,0,0,4,4,FALSE
14685425,0,0,2,2,TRUE
14685432,5,0,2,2,TRUE
14685439,4,0,2,2,TRUE
14685441,2,0,2,2,FALSE
14685442,1,0,2,2,FALSE
14685450,0,1,2,2,FALSE
14685455,1,0,2,2,TRUE
14685460,124,53,24,26,TRUE
14685464,71,72,2,2,TRUE
14685472,0,0,2,2,FALSE
14685476,1,2,0,0,TRUE
14685481,0,0,2,2,TRUE
14685482,0,0,6,6,FALSE
14685483,0,0,4,4,FALSE
14685488,2,2,2,2,TRUE
